feature,importance,fold
PREV_NAME_TYPE_SUITE_Spouse_partner_MEAN,28,4
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,98,4
PREV_NAME_TYPE_SUITE_nan_MEAN,64,4
PREV_NAME_CLIENT_TYPE_New_MEAN,43,4
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,53,4
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,22,4
PREV_NAME_CLIENT_TYPE_XNA_MEAN,1,4
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,34,4
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,3,4
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,7,4
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,17,4
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,6,4
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,21,4
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,22,4
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,21,4
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,2,4
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,6,4
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,11,4
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Other_MEAN,2,4
PREV_NAME_GOODS_CATEGORY_Photo_Cinema_Equipment_MEAN,22,4
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,17,4
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,15,4
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,4
PREV_NAME_PORTFOLIO_Cards_MEAN,23,4
PREV_NAME_PORTFOLIO_Cars_MEAN,0,4
PREV_NAME_PORTFOLIO_Cash_MEAN,39,4
PREV_NAME_PORTFOLIO_POS_MEAN,25,4
PREV_NAME_PORTFOLIO_XNA_MEAN,21,4
PREV_NAME_PORTFOLIO_nan_MEAN,0,4
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,19,4
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,36,4
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,34,4
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,4
PREV_CHANNEL_TYPE_AP_Cash_loan__MEAN,52,4
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,4
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,29,4
PREV_CHANNEL_TYPE_Contact_center_MEAN,59,4
PREV_CHANNEL_TYPE_Country_wide_MEAN,25,4
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,44,4
PREV_CHANNEL_TYPE_Regional_Local_MEAN,11,4
PREV_CHANNEL_TYPE_Stone_MEAN,13,4
PREV_CHANNEL_TYPE_nan_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,21,4
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,65,4
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,1,4
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,9,4
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,9,4
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,3,4
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,6,4
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,28,4
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,4
PREV_NAME_YIELD_GROUP_XNA_MEAN,51,4
PREV_NAME_YIELD_GROUP_high_MEAN,90,4
PREV_NAME_YIELD_GROUP_low_action_MEAN,84,4
PREV_NAME_YIELD_GROUP_low_normal_MEAN,59,4
PREV_NAME_YIELD_GROUP_middle_MEAN,50,4
PREV_NAME_YIELD_GROUP_nan_MEAN,0,4
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,23,4
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,13,4
PREV_PRODUCT_COMBINATION_Cash_MEAN,43,4
PREV_PRODUCT_COMBINATION_Cash_Street_high_MEAN,20,4
PREV_PRODUCT_COMBINATION_Cash_Street_low_MEAN,81,4
PREV_PRODUCT_COMBINATION_Cash_Street_middle_MEAN,18,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell_high_MEAN,59,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell_low_MEAN,82,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell_middle_MEAN,45,4
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,40,4
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,5,4
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,62,4
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,1,4
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,24,4
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,13,4
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,10,4
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,4
PREV_PRODUCT_COMBINATION_nan_MEAN,0,4
APPROVED_AMT_ANNUITY_MIN,112,4
APPROVED_AMT_ANNUITY_MAX,47,4
APPROVED_AMT_ANNUITY_MEAN,93,4
APPROVED_AMT_APPLICATION_MIN,39,4
APPROVED_AMT_APPLICATION_MAX,53,4
APPROVED_AMT_APPLICATION_MEAN,41,4
APPROVED_AMT_CREDIT_MIN,74,4
APPROVED_AMT_CREDIT_MAX,48,4
APPROVED_AMT_CREDIT_MEAN,35,4
APPROVED_APP_CREDIT_PERC_MIN,75,4
APPROVED_APP_CREDIT_PERC_MAX,45,4
APPROVED_APP_CREDIT_PERC_MEAN,41,4
APPROVED_APP_CREDIT_PERC_VAR,98,4
APPROVED_AMT_DOWN_PAYMENT_MIN,37,4
APPROVED_AMT_DOWN_PAYMENT_MAX,81,4
APPROVED_AMT_DOWN_PAYMENT_MEAN,35,4
APPROVED_AMT_GOODS_PRICE_MIN,43,4
APPROVED_AMT_GOODS_PRICE_MAX,20,4
APPROVED_AMT_GOODS_PRICE_MEAN,21,4
APPROVED_HOUR_APPR_PROCESS_START_MIN,38,4
APPROVED_HOUR_APPR_PROCESS_START_MAX,33,4
APPROVED_HOUR_APPR_PROCESS_START_MEAN,64,4
APPROVED_RATE_DOWN_PAYMENT_MIN,34,4
APPROVED_RATE_DOWN_PAYMENT_MAX,35,4
APPROVED_RATE_DOWN_PAYMENT_MEAN,30,4
APPROVED_DAYS_DECISION_MIN,53,4
APPROVED_DAYS_DECISION_MAX,129,4
APPROVED_DAYS_DECISION_MEAN,54,4
APPROVED_CNT_PAYMENT_MEAN,151,4
APPROVED_CNT_PAYMENT_SUM,133,4
REFUSED_AMT_ANNUITY_MIN,32,4
REFUSED_AMT_ANNUITY_MAX,53,4
REFUSED_AMT_ANNUITY_MEAN,30,4
REFUSED_AMT_APPLICATION_MIN,25,4
REFUSED_AMT_APPLICATION_MAX,25,4
REFUSED_AMT_APPLICATION_MEAN,17,4
REFUSED_AMT_CREDIT_MIN,63,4
REFUSED_AMT_CREDIT_MAX,17,4
REFUSED_AMT_CREDIT_MEAN,12,4
REFUSED_APP_CREDIT_PERC_MIN,30,4
REFUSED_APP_CREDIT_PERC_MAX,40,4
REFUSED_APP_CREDIT_PERC_MEAN,36,4
REFUSED_APP_CREDIT_PERC_VAR,63,4
REFUSED_AMT_DOWN_PAYMENT_MIN,22,4
REFUSED_AMT_DOWN_PAYMENT_MAX,15,4
REFUSED_AMT_DOWN_PAYMENT_MEAN,13,4
REFUSED_AMT_GOODS_PRICE_MIN,39,4
REFUSED_AMT_GOODS_PRICE_MAX,18,4
REFUSED_AMT_GOODS_PRICE_MEAN,25,4
REFUSED_HOUR_APPR_PROCESS_START_MIN,29,4
REFUSED_HOUR_APPR_PROCESS_START_MAX,19,4
REFUSED_HOUR_APPR_PROCESS_START_MEAN,39,4
REFUSED_RATE_DOWN_PAYMENT_MIN,15,4
REFUSED_RATE_DOWN_PAYMENT_MAX,19,4
REFUSED_RATE_DOWN_PAYMENT_MEAN,10,4
REFUSED_DAYS_DECISION_MIN,35,4
REFUSED_DAYS_DECISION_MAX,128,4
REFUSED_DAYS_DECISION_MEAN,48,4
REFUSED_CNT_PAYMENT_MEAN,43,4
REFUSED_CNT_PAYMENT_SUM,26,4
POS_MONTHS_BALANCE_MAX,104,4
POS_MONTHS_BALANCE_MEAN,59,4
POS_MONTHS_BALANCE_SIZE,124,4
POS_SK_DPD_MAX,33,4
POS_SK_DPD_MEAN,33,4
POS_SK_DPD_DEF_MAX,48,4
POS_SK_DPD_DEF_MEAN,73,4
POS_SK_ID_PREV_MEAN,93,4
POS_CNT_INSTALMENT_MEAN,76,4
POS_CNT_INSTALMENT_FUTURE_MEAN,264,4
POS_NAME_CONTRACT_STATUS_Active_MEAN,112,4
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,4
POS_NAME_CONTRACT_STATUS_Approved_MEAN,3,4
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,4
POS_NAME_CONTRACT_STATUS_Completed_MEAN,45,4
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,4
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,33,4
POS_NAME_CONTRACT_STATUS_Signed_MEAN,25,4
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,4
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,4
POS_COUNT,20,4
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,52,4
INSTAL_DPD_MAX,38,4
INSTAL_DPD_MEAN,149,4
INSTAL_DPD_SUM,50,4
INSTAL_DBD_MAX,174,4
INSTAL_DBD_MEAN,98,4
INSTAL_DBD_SUM,166,4
INSTAL_PAYMENT_PERC_MAX,2,4
INSTAL_PAYMENT_PERC_MEAN,116,4
INSTAL_PAYMENT_PERC_SUM,84,4
INSTAL_PAYMENT_PERC_VAR,77,4
INSTAL_PAYMENT_DIFF_MAX,130,4
INSTAL_PAYMENT_DIFF_MEAN,99,4
INSTAL_PAYMENT_DIFF_SUM,100,4
INSTAL_PAYMENT_DIFF_VAR,49,4
INSTAL_AMT_INSTALMENT_MAX,98,4
INSTAL_AMT_INSTALMENT_MEAN,65,4
INSTAL_AMT_INSTALMENT_SUM,74,4
INSTAL_AMT_PAYMENT_MIN,115,4
INSTAL_AMT_PAYMENT_MAX,69,4
INSTAL_AMT_PAYMENT_MEAN,82,4
INSTAL_AMT_PAYMENT_SUM,216,4
INSTAL_DAYS_ENTRY_PAYMENT_MAX,240,4
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,31,4
INSTAL_DAYS_ENTRY_PAYMENT_SUM,105,4
INSTAL_SK_ID_PREV_MEAN,104,4
INSTAL_NUM_INSTALMENT_NUMBER_MEAN,142,4
INSTAL_DAYS_INSTALMENT_MEAN,53,4
INSTAL_COUNT,49,4
CC_MONTHS_BALANCE_MIN,1,4
CC_MONTHS_BALANCE_MAX,1,4
CC_MONTHS_BALANCE_MEAN,8,4
CC_MONTHS_BALANCE_SUM,8,4
CC_MONTHS_BALANCE_VAR,19,4
CC_AMT_BALANCE_MIN,17,4
CC_AMT_BALANCE_MAX,13,4
CC_AMT_BALANCE_MEAN,16,4
CC_AMT_BALANCE_SUM,6,4
CC_AMT_BALANCE_VAR,26,4
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,26,4
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,14,4
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,45,4
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,25,4
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,44,4
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,4
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,40,4
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,39,4
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,41,4
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,32,4
CC_AMT_DRAWINGS_CURRENT_MIN,2,4
CC_AMT_DRAWINGS_CURRENT_MAX,16,4
CC_AMT_DRAWINGS_CURRENT_MEAN,11,4
CC_AMT_DRAWINGS_CURRENT_SUM,15,4
CC_AMT_DRAWINGS_CURRENT_VAR,15,4
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,4
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,15,4
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,3,4
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,2,4
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,4,4
CC_AMT_DRAWINGS_POS_CURRENT_MIN,1,4
CC_AMT_DRAWINGS_POS_CURRENT_MAX,7,4
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,15,4
CC_AMT_DRAWINGS_POS_CURRENT_SUM,8,4
CC_AMT_DRAWINGS_POS_CURRENT_VAR,38,4
CC_AMT_INST_MIN_REGULARITY_MIN,8,4
CC_AMT_INST_MIN_REGULARITY_MAX,5,4
CC_AMT_INST_MIN_REGULARITY_MEAN,12,4
CC_AMT_INST_MIN_REGULARITY_SUM,19,4
CC_AMT_INST_MIN_REGULARITY_VAR,33,4
CC_AMT_PAYMENT_CURRENT_MIN,18,4
CC_AMT_PAYMENT_CURRENT_MAX,26,4
CC_AMT_PAYMENT_CURRENT_MEAN,68,4
CC_AMT_PAYMENT_CURRENT_SUM,45,4
CC_AMT_PAYMENT_CURRENT_VAR,32,4
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,9,4
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,19,4
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,71,4
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,30,4
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,21,4
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,17,4
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,12,4
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,35,4
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,7,4
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,5,4
CC_AMT_RECIVABLE_MIN,34,4
CC_AMT_RECIVABLE_MAX,16,4
CC_AMT_RECIVABLE_MEAN,18,4
CC_AMT_RECIVABLE_SUM,9,4
CC_AMT_RECIVABLE_VAR,6,4
CC_AMT_TOTAL_RECEIVABLE_MIN,14,4
CC_AMT_TOTAL_RECEIVABLE_MAX,8,4
CC_AMT_TOTAL_RECEIVABLE_MEAN,1,4
CC_AMT_TOTAL_RECEIVABLE_SUM,5,4
CC_AMT_TOTAL_RECEIVABLE_VAR,1,4
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,4
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,26,4
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,90,4
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,33,4
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,62,4
CC_CNT_DRAWINGS_CURRENT_MIN,3,4
CC_CNT_DRAWINGS_CURRENT_MAX,26,4
CC_CNT_DRAWINGS_CURRENT_MEAN,53,4
CC_CNT_DRAWINGS_CURRENT_SUM,33,4
CC_CNT_DRAWINGS_CURRENT_VAR,60,4
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,4
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,4
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0,4
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,4
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,12,4
CC_CNT_DRAWINGS_POS_CURRENT_MIN,11,4
CC_CNT_DRAWINGS_POS_CURRENT_MAX,29,4
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,40,4
CC_CNT_DRAWINGS_POS_CURRENT_SUM,8,4
CC_CNT_DRAWINGS_POS_CURRENT_VAR,48,4
CC_CNT_INSTALMENT_MATURE_CUM_MIN,8,4
CC_CNT_INSTALMENT_MATURE_CUM_MAX,11,4
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,13,4
CC_CNT_INSTALMENT_MATURE_CUM_SUM,18,4
CC_CNT_INSTALMENT_MATURE_CUM_VAR,7,4
CC_SK_DPD_MIN,0,4
CC_SK_DPD_MAX,6,4
CC_SK_DPD_MEAN,3,4
CC_SK_DPD_SUM,5,4
CC_SK_DPD_VAR,3,4
CC_SK_DPD_DEF_MIN,0,4
CC_SK_DPD_DEF_MAX,0,4
CC_SK_DPD_DEF_MEAN,31,4
CC_SK_DPD_DEF_SUM,2,4
CC_SK_DPD_DEF_VAR,8,4
CC_NAME_CONTRACT_STATUS_Active_MIN,0,4
CC_NAME_CONTRACT_STATUS_Active_MAX,0,4
CC_NAME_CONTRACT_STATUS_Active_MEAN,3,4
CC_NAME_CONTRACT_STATUS_Active_SUM,10,4
CC_NAME_CONTRACT_STATUS_Active_VAR,8,4
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,4
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,4
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,4
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,4
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,4
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,4
CC_NAME_CONTRACT_STATUS_Completed_MAX,1,4
CC_NAME_CONTRACT_STATUS_Completed_MEAN,7,4
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,4
CC_NAME_CONTRACT_STATUS_Completed_VAR,2,4
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,4
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,4
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,4
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,4
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,4
CC_NAME_CONTRACT_STATUS_Refused_MIN,0,4
CC_NAME_CONTRACT_STATUS_Refused_MAX,0,4
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0,4
CC_NAME_CONTRACT_STATUS_Refused_SUM,0,4
CC_NAME_CONTRACT_STATUS_Refused_VAR,0,4
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,4
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,4
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,18,4
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,4
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,2,4
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,4
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,4
CC_NAME_CONTRACT_STATUS_Signed_MEAN,1,4
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,4
CC_NAME_CONTRACT_STATUS_Signed_VAR,0,4
CC_NAME_CONTRACT_STATUS_nan_MIN,0,4
CC_NAME_CONTRACT_STATUS_nan_MAX,0,4
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,4
CC_NAME_CONTRACT_STATUS_nan_SUM,0,4
CC_NAME_CONTRACT_STATUS_nan_VAR,0,4
CC_COUNT,1,4
DEBT_INCOME_RATIO,83,4
CURR_PREV_CREDIT_RATIO,117,4
CREDIT_GOODS_PRICE_RATIO,292,4
COMBINED_DPD_MEAN,128,4
CC_UTILIZATION_INCOME,29,4
CODE_GENDER,118,5
FLAG_OWN_CAR,9,5
FLAG_OWN_REALTY,5,5
CNT_CHILDREN,9,5
AMT_INCOME_TOTAL,80,5
AMT_CREDIT,120,5
AMT_ANNUITY,262,5
AMT_GOODS_PRICE,169,5
REGION_POPULATION_RELATIVE,214,5
DAYS_BIRTH,472,5
DAYS_EMPLOYED,250,5
DAYS_REGISTRATION,205,5
DAYS_ID_PUBLISH,237,5
OWN_CAR_AGE,158,5
FLAG_MOBIL,0,5
FLAG_EMP_PHONE,1,5
FLAG_WORK_PHONE,60,5
FLAG_CONT_MOBILE,0,5
FLAG_PHONE,30,5
FLAG_EMAIL,18,5
CNT_FAM_MEMBERS,21,5
REGION_RATING_CLIENT,2,5
REGION_RATING_CLIENT_W_CITY,72,5
HOUR_APPR_PROCESS_START,75,5
REG_REGION_NOT_LIVE_REGION,0,5
REG_REGION_NOT_WORK_REGION,2,5
LIVE_REGION_NOT_WORK_REGION,2,5
REG_CITY_NOT_LIVE_CITY,43,5
REG_CITY_NOT_WORK_CITY,2,5
LIVE_CITY_NOT_WORK_CITY,23,5
EXT_SOURCE_1,575,5
EXT_SOURCE_2,453,5
EXT_SOURCE_3,617,5
APARTMENTS_AVG,33,5
BASEMENTAREA_AVG,57,5
YEARS_BEGINEXPLUATATION_AVG,28,5
YEARS_BUILD_AVG,12,5
COMMONAREA_AVG,40,5
ELEVATORS_AVG,9,5
ENTRANCES_AVG,22,5
FLOORSMAX_AVG,23,5
FLOORSMIN_AVG,4,5
LANDAREA_AVG,30,5
LIVINGAPARTMENTS_AVG,16,5
LIVINGAREA_AVG,28,5
NONLIVINGAPARTMENTS_AVG,17,5
NONLIVINGAREA_AVG,28,5
APARTMENTS_MODE,44,5
BASEMENTAREA_MODE,39,5
YEARS_BEGINEXPLUATATION_MODE,44,5
YEARS_BUILD_MODE,19,5
COMMONAREA_MODE,25,5
ELEVATORS_MODE,7,5
ENTRANCES_MODE,11,5
FLOORSMAX_MODE,10,5
FLOORSMIN_MODE,10,5
LANDAREA_MODE,36,5
LIVINGAPARTMENTS_MODE,25,5
LIVINGAREA_MODE,37,5
NONLIVINGAPARTMENTS_MODE,8,5
NONLIVINGAREA_MODE,44,5
APARTMENTS_MEDI,27,5
BASEMENTAREA_MEDI,10,5
YEARS_BEGINEXPLUATATION_MEDI,37,5
YEARS_BUILD_MEDI,25,5
COMMONAREA_MEDI,25,5
ELEVATORS_MEDI,17,5
ENTRANCES_MEDI,19,5
FLOORSMAX_MEDI,9,5
FLOORSMIN_MEDI,7,5
LANDAREA_MEDI,29,5
LIVINGAPARTMENTS_MEDI,17,5
LIVINGAREA_MEDI,23,5
NONLIVINGAPARTMENTS_MEDI,12,5
NONLIVINGAREA_MEDI,11,5
TOTALAREA_MODE,84,5
OBS_30_CNT_SOCIAL_CIRCLE,29,5
DEF_30_CNT_SOCIAL_CIRCLE,70,5
OBS_60_CNT_SOCIAL_CIRCLE,33,5
DEF_60_CNT_SOCIAL_CIRCLE,29,5
DAYS_LAST_PHONE_CHANGE,108,5
FLAG_DOCUMENT_2,0,5
FLAG_DOCUMENT_3,44,5
FLAG_DOCUMENT_4,0,5
FLAG_DOCUMENT_5,0,5
FLAG_DOCUMENT_6,3,5
FLAG_DOCUMENT_7,0,5
FLAG_DOCUMENT_8,9,5
FLAG_DOCUMENT_9,0,5
FLAG_DOCUMENT_10,0,5
FLAG_DOCUMENT_11,3,5
FLAG_DOCUMENT_12,0,5
FLAG_DOCUMENT_13,24,5
FLAG_DOCUMENT_14,16,5
FLAG_DOCUMENT_15,0,5
FLAG_DOCUMENT_16,15,5
FLAG_DOCUMENT_17,0,5
FLAG_DOCUMENT_18,29,5
FLAG_DOCUMENT_19,0,5
FLAG_DOCUMENT_20,0,5
FLAG_DOCUMENT_21,0,5
AMT_REQ_CREDIT_BUREAU_HOUR,0,5
AMT_REQ_CREDIT_BUREAU_DAY,3,5
AMT_REQ_CREDIT_BUREAU_WEEK,4,5
AMT_REQ_CREDIT_BUREAU_MON,19,5
AMT_REQ_CREDIT_BUREAU_QRT,40,5
AMT_REQ_CREDIT_BUREAU_YEAR,17,5
NAME_CONTRACT_TYPE_Cash_loans,26,5
NAME_CONTRACT_TYPE_Revolving_loans,5,5
NAME_TYPE_SUITE_Children,0,5
NAME_TYPE_SUITE_Family,0,5
NAME_TYPE_SUITE_Group_of_people,0,5
NAME_TYPE_SUITE_Other_A,0,5
NAME_TYPE_SUITE_Other_B,4,5
NAME_TYPE_SUITE_Spouse_partner,2,5
NAME_TYPE_SUITE_Unaccompanied,7,5
NAME_INCOME_TYPE_Businessman,0,5
NAME_INCOME_TYPE_Commercial_associate,13,5
NAME_INCOME_TYPE_Maternity_leave,0,5
NAME_INCOME_TYPE_Pensioner,0,5
NAME_INCOME_TYPE_State_servant,24,5
NAME_INCOME_TYPE_Student,0,5
NAME_INCOME_TYPE_Unemployed,0,5
NAME_INCOME_TYPE_Working,18,5
NAME_EDUCATION_TYPE_Academic_degree,0,5
NAME_EDUCATION_TYPE_Higher_education,38,5
NAME_EDUCATION_TYPE_Incomplete_higher,8,5
NAME_EDUCATION_TYPE_Lower_secondary,2,5
NAME_EDUCATION_TYPE_Secondary_secondary_special,30,5
NAME_FAMILY_STATUS_Civil_marriage,8,5
NAME_FAMILY_STATUS_Married,85,5
NAME_FAMILY_STATUS_Separated,3,5
NAME_FAMILY_STATUS_Single_not_married,20,5
NAME_FAMILY_STATUS_Unknown,0,5
NAME_FAMILY_STATUS_Widow,8,5
NAME_HOUSING_TYPE_Co_op_apartment,0,5
NAME_HOUSING_TYPE_House_apartment,7,5
NAME_HOUSING_TYPE_Municipal_apartment,0,5
NAME_HOUSING_TYPE_Office_apartment,16,5
NAME_HOUSING_TYPE_Rented_apartment,1,5
NAME_HOUSING_TYPE_With_parents,10,5
OCCUPATION_TYPE_Accountants,19,5
OCCUPATION_TYPE_Cleaning_staff,0,5
OCCUPATION_TYPE_Cooking_staff,1,5
OCCUPATION_TYPE_Core_staff,33,5
OCCUPATION_TYPE_Drivers,30,5
OCCUPATION_TYPE_HR_staff,0,5
OCCUPATION_TYPE_High_skill_tech_staff,20,5
OCCUPATION_TYPE_IT_staff,0,5
OCCUPATION_TYPE_Laborers,18,5
OCCUPATION_TYPE_Low_skill_Laborers,6,5
OCCUPATION_TYPE_Managers,0,5
OCCUPATION_TYPE_Medicine_staff,10,5
OCCUPATION_TYPE_Private_service_staff,0,5
OCCUPATION_TYPE_Realty_agents,0,5
OCCUPATION_TYPE_Sales_staff,0,5
OCCUPATION_TYPE_Secretaries,0,5
OCCUPATION_TYPE_Security_staff,0,5
OCCUPATION_TYPE_Waiters_barmen_staff,0,5
WEEKDAY_APPR_PROCESS_START_FRIDAY,3,5
WEEKDAY_APPR_PROCESS_START_MONDAY,21,5
WEEKDAY_APPR_PROCESS_START_SATURDAY,8,5
WEEKDAY_APPR_PROCESS_START_SUNDAY,21,5
WEEKDAY_APPR_PROCESS_START_THURSDAY,1,5
WEEKDAY_APPR_PROCESS_START_TUESDAY,6,5
